2026-02-02 00:42:28 | INFO | profile | Batch processed records=582 duration_ms=405 (env=prod, region=us-east-1, ip=166.228.7.82, request_id=unakjq3br10xagmk, trace_id=bsenqm49f5a8q4wkq7yag2jc, ua="curl/8.4.0")
2026-02-02 01:37:35 | INFO | kms | File uploaded id=file_q4j3bey859 bytes=2357159 (env=prod, region=eu-west-1, ip=137.147.21.31, request_id=ff24d3yaxnwkcltz, trace_id=8wl52bp034s3oovejwswybog, ua="PostmanRuntime/7.36.0")
2026-02-02 01:37:36 | WARN | analytics | Rate limit nearing threshold remaining=43 (env=prod, region=us-east-1, ip=196.132.169.254, request_id=2iy2oyre2fl7prax, trace_id=evx1rpaijx4730qxvuz6ocp0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:37:37 | WARN | db | Circuit breaker half-open dependency=kms (env=staging, region=ap-southeast-1, ip=246.94.31.25, request_id=4f4733eagtyyvl39, trace_id=o9o9d17ey3d4vmd3qc1c7apn, ua="PostmanRuntime/7.36.0")
2026-02-02 01:37:38 | WARN | api | Rate limit nearing threshold remaining=26 (env=prod, region=ap-southeast-1, ip=70.111.234.241, request_id=bspky88iyizxnalr, trace_id=te9pkdjlyq2jjosso9ufhfon, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:39 | WARN | frontend | Payment provider latency high (3034ms) (env=prod, region=ap-southeast-1, ip=23.183.87.166, request_id=2cx538h9zuk3g10s, trace_id=96jksdkioqlgdy732oyteu61, ua="curl/8.4.0")
2026-02-02 01:37:40 | INFO | analytics | Metrics pushed cpu=89% mem=79% (env=prod, region=ap-southeast-1, ip=58.103.84.189, request_id=jhizua39z9eanvfl, trace_id=pr124gfbakrm0y7yqihm8ooj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:41 | INFO | inventory | Batch processed records=788 duration_ms=1821 (env=prod, region=ap-southeast-1, ip=249.175.148.204, request_id=hxiyyj1k5a35n7w8, trace_id=hclg99na7o5cibqfth4n241l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:37:42 | WARN | worker | Queue backlog growing size=4724 (env=staging, region=eu-west-1, ip=28.181.193.197, request_id=ame79y8md0or0t4a, trace_id=1nwy5wdeglozj00ec7zxbny5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:37:43 | INFO | analytics | Cache hit key=cart:6699 ttl_s=70 (env=dev, region=ap-southeast-1, ip=111.159.225.215, request_id=bp04dptqkyshrb10, trace_id=nwkchwkx3ru0y33948dn8bcw, ua="curl/8.4.0")
2026-02-02 01:37:44 | INFO | auth | GET /health 400 (2948ms) (env=prod, region=ap-southeast-1, ip=82.242.89.125, request_id=qdcfo24d9ginexqp, trace_id=4791yh5nxpi9ajp15imjn87h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:45 | WARN | analytics | Slow response detected (810ms) endpoint=/payments/refund (env=prod, region=us-east-1, ip=17.43.250.46, request_id=zoe9rx3cl2s34wtv, trace_id=dqzi6fk2h1uj87w9b829ed4l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:37:46 | ERROR | frontend | Connection refused dependency=cdn-edge (env=staging, region=ap-southeast-1, ip=116.130.198.245, request_id=wr4afbbq2mqk2s7j, trace_id=pml5coyh1q4vtxwu2xsqce1v, ua="curl/8.4.0")
2026-02-02 01:37:47 | WARN | gateway | High memory usage warning mem=94% (env=staging, region=me-south-1, ip=245.140.60.4, request_id=i6n22z5gotymfekd, trace_id=ocjokmgg4qs31qlws6q2ieyv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:37:48 | INFO | cache | Cache miss key=cart:3843 (env=prod, region=me-south-1, ip=122.156.187.73, request_id=cdibu8upr43lnx66, trace_id=uzjuhwr8zud2f0irod35artf, ua="PostmanRuntime/7.36.0")
2026-02-02 01:37:49 | INFO | cache | User logout success user_id=3810 (env=dev, region=me-south-1, ip=130.208.144.239, request_id=sq0tqyfcyflbu3xu, trace_id=crqlih4sgtmzchvvwmeozpec, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:50 | INFO | auth | Batch processed records=4198 duration_ms=3146 (env=prod, region=ap-southeast-1, ip=62.28.125.191, request_id=webd8jaxgpi3arpq, trace_id=c6qcrxec00tt08pksn7s4gu1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)") | EXTRA
2026-02-02 01:37:51 | INFO | frontend | User login success user_id=3407 (env=dev, region=eu-west-1, ip=17.202.216.71, request_id=njox10926s3d4qrd, trace_id=p4t06eddm0wk54k927aoao8x, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:37:52 | INFO | gateway | Batch processed records=3077 duration_ms=3258 (env=staging, region=eu-west-1, ip=19.111.214.150, request_id=gi357mrxf3nvwhg8, trace_id=sgb0dic1hqevij3gh4mvnooh, ua="curl/8.4.0")
2026-02-02 01:37:53 | INFO | gateway | Metrics pushed cpu=31% mem=50% (env=prod, region=me-south-1, ip=222.205.19.245, request_id=9ugdetqz6yetj1z2, trace_id=ogjsqkfy6h16euuym6q6z7gt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:54 | INFO | auth | Config loaded version=4.0.33 (env=prod, region=eu-west-1, ip=112.64.48.212, request_id=3sm55qqfsr8uzl5o, trace_id=gjqyi917w9wubcogsl6v4czl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:55 | INFO | payments | Token refreshed user_id=7245 (env=staging, region=eu-west-1, ip=175.163.53.56, request_id=jqwgyqpd5kxp1v68, trace_id=8yt3yrvcobhjz0ixn1yqdyqp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:56 | WARN | billing | Elevated error rate observed window_s=300 rate=2.9% (env=prod, region=eu-west-1, ip=191.131.117.122, request_id=mtyzcp9dvincbr92, trace_id=gduxxbk7bowr4hnbbuhe75wo, ua="PostmanRuntime/7.36.0")
2026-02-02 01:37:57 | INFO | analytics | Config loaded version=5.20.16 (env=dev, region=ap-southeast-1, ip=76.238.253.115, request_id=l5kxc9vs2o1yswz1, trace_id=5vhkv7hdalbnrxn4soogjkhl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:37:58 | INFO | notifications | File uploaded id=file_g1kvaat2es bytes=7959132 (env=staging, region=eu-west-1, ip=230.158.112.71, request_id=kxtfgqkaqmn4kf9d, trace_id=wgr19ren00cuuz1qtt1en4q6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:37:59 | ERROR | kms | Service dependency not responding dependency=search-index (env=prod, region=me-south-1, ip=5.170.201.47, request_id=41vb542om2kko2z4, trace_id=jdirag2hblxnbml4p7ztburf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:00 | WARN | scheduler | Rate limit nearing threshold remaining=11 (env=prod, region=me-south-1, ip=163.113.209.114, request_id=9k6c058f4k3rrgpa, trace_id=0sl8ugbfofskzx7bifdn4qik, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:01 | INFO | worker | Metrics pushed cpu=12% mem=30% (env=staging, region=me-south-1, ip=205.165.145.88, request_id=i7x37zbx4kq0u0ju, trace_id=1a7ngd89ewr8l4er8y6w4een, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:02 | WARN | profile | Payment provider latency high (103ms) (env=dev, region=us-east-1, ip=72.51.60.32, request_id=gqtuzkpay85dk1kg, trace_id=7q1e0wne62w4rmg0g7rfshbr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:03 | INFO | storage | Token refreshed user_id=3660 (env=dev, region=eu-west-1, ip=60.98.223.108, request_id=f31rfbl2n5viut1u, trace_id=4zjvpk1tw0878qb36b4e9176, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:04 | INFO | kms | User logout success user_id=1927 (env=staging, region=eu-west-1, ip=26.106.134.16, request_id=9adogai25n068kzf, trace_id=3uh9tlun676u93yuibb4ijto, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:05 | INFO | payments | Config loaded version=3.4.23 (env=staging, region=us-east-1, ip=149.221.211.150, request_id=qzv9umk01pay507o, trace_id=j7hf9xooqkgqqtuogv7fxquo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:06 | ERROR | kms | Payment gateway returned 400 provider=stripe (env=prod, region=us-east-1, ip=20.152.18.56, request_id=wj0ub0tsyqqnmfsy, trace_id=wtebzkd3e8rw8tjv3ob34bkh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:07 | INFO | analytics | User login success user_id=9592 (env=prod, region=us-east-1, ip=117.213.245.120, request_id=al2pww79yuq8chrn, trace_id=9r6miybwydcyoy6ess5xhihq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:08 | INFO | storage | File uploaded id=file_jfhmjww6we bytes=3469788 (env=staging, region=ap-southeast-1, ip=117.49.201.93, request_id=1zev19xr5au3v2bb, trace_id=34ewfytv0sdalwr5lexpmllr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:09 | ERROR | gateway | Connection refused dependency=email-smtp (env=prod, region=me-south-1, ip=109.48.204.155, request_id=nq5fs4htjoyuxfix, trace_id=xm6kw4jg3lfgn28q8eqvhsfr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:10 | INFO | auth | Job completed successfully: job=send-digests duration_ms=2697 (env=staging, region=me-south-1, ip=167.230.149.251, request_id=twsp732yirrwmoi0, trace_id=ztqml4cpcmacvubv1wz00gb4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:11 | INFO | api | User logout success user_id=1615 (env=staging, region=eu-west-1, ip=188.63.239.110, request_id=bxomcaidaih8vytx, trace_id=m9l9cz9pcz0cbie664qqae50, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:12 | INFO | orders | GET /files/upload 403 (119ms) (env=prod, region=eu-west-1, ip=206.154.82.1, request_id=vuascqv6q5sz4wje, trace_id=8w1ykbn6eyjkgfhyhkikg0xn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:13 | INFO | auth | POST /token/refresh 403 (1910ms) (env=prod, region=eu-west-1, ip=180.182.200.42, request_id=2gti34ivjrx8t2ru, trace_id=exib3f6tjo5k9bab4b9sc6t2, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:14 | INFO | billing | User logout success user_id=7133 (env=prod, region=eu-west-1, ip=72.95.93.251, request_id=6m1qne90a6eaq52z, trace_id=hrn1534jaw6g7b3i43g4l8wz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:15 | INFO | cache | Config loaded version=2.3.35 (env=prod, region=eu-west-1, ip=116.231.186.229, request_id=9qinzf3mebhwb87l, trace_id=6mj8nd2vahsirks5oxbbh0sg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:16 | INFO | scheduler | Batch processed records=2385 duration_ms=144 (env=prod, region=us-east-1, ip=228.135.250.172, request_id=dp5que5zw3syi295, trace_id=3dddcs51z20729x7j8wy8vs5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:17 | WARN | search | Disk usage above 80% disk=97% (env=prod, region=eu-west-1, ip=224.66.208.39, request_id=ghu43eenwivzi3qx, trace_id=kqpy34rru5f4ypt6cgmb83qs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:18 | INFO | inventory | Job completed successfully: job=cleanup-sessions duration_ms=2898 (env=prod, region=eu-west-1, ip=31.179.159.146, request_id=pquczf601tbjjj25, trace_id=ebrs7nt7c6f4zh3spqm0a3a6, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:19 | INFO | payments | Config loaded version=2.18.1 (env=prod, region=ap-southeast-1, ip=136.9.107.196, request_id=11zn1b4i1q02jzn7, trace_id=8jdr0roe844ed924sihzq9rs, ua="curl/8.4.0")
2026-02-02 01:38:20 | WARN | gateway | Queue backlog growing size=5434 (env=prod, region=me-south-1, ip=139.150.99.96, request_id=mkkkc12ayz21xizd, trace_id=0nitegaczfvh5sn72clunvkt, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:21 | INFO | analytics | Batch processed records=894 duration_ms=1527 (env=prod, region=me-south-1, ip=18.49.152.173, request_id=wmvek8vxb7l8qa6w, trace_id=ftcafjyqmapa3beaup5kt8fn, ua="curl/8.4.0")
2026-02-02 01:38:22 | INFO | gateway | Cache hit key=inv:SKU42456 ttl_s=3357 (env=prod, region=eu-west-1, ip=173.113.233.133, request_id=auitk1p3m100iq3s, trace_id=ry087m864f1y00exdu62ffu5, ua="curl/8.4.0")
2026-02-02 01:38:23 | INFO | cache | User logout success user_id=7431 (env=staging, region=me-south-1, ip=4.3.166.122, request_id=hg2yom51u9gwq3ck, trace_id=ypexsraq1feug8pn1s58gxyj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:24 | INFO | notifications | Cache miss key=cart:9798 (env=prod, region=ap-southeast-1, ip=109.80.184.228, request_id=jug950cvo2gw2rty, trace_id=9cloqov0pqgaapvgapgcq2wj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:25 | INFO | orders | Cache miss key=rate:51.196.68.103 (env=prod, region=ap-southeast-1, ip=51.196.68.103, request_id=19s52mmhv56qem1o, trace_id=3riqzc3rxrv6q179t2l1xop5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:26 | INFO | gateway | File uploaded id=file_hekp8pna65 bytes=4706948 (env=dev, region=eu-west-1, ip=62.142.49.178, request_id=hpdv1c85f05j4xnh, trace_id=k92yid7pnd6qaek1c68hq3z2, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:27 | INFO | notifications | GET /users/1213 400 (3247ms) (env=prod, region=me-south-1, ip=38.226.34.94, request_id=1za8mdi77202wf1g, trace_id=his7vsj07oel2y294jovycg0, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:28 | WARN | search | Circuit breaker half-open dependency=postgres (env=staging, region=us-east-1, ip=187.177.87.95, request_id=x598fku7ngt4rskv, trace_id=05uh5jecbny4zfbmjrwqst1f, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:29 | INFO | scheduler | User login success user_id=1756 (env=staging, region=us-east-1, ip=102.107.178.198, request_id=b79wt4jm8e6u2tcz, trace_id=ljiev0q7hnpdw10d3gslfnha, ua="curl/8.4.0")
2026-02-02 01:38:30 | WARN | orders | Slow response detected (809ms) endpoint=/health (env=dev, region=ap-southeast-1, ip=48.152.19.16, request_id=at1nt1fik0sdrsla, trace_id=pl4w3jefww9tf0ovsr2nke85, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:31 | INFO | search | File uploaded id=file_jcxb7uaiph bytes=7270919 (env=prod, region=us-east-1, ip=50.240.21.171, request_id=dzd734urdpibj0tx, trace_id=mim4quo6p4nz3kf9qy3pwl0i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:32 | WARN | db | High memory usage warning mem=84% (env=prod, region=us-east-1, ip=147.79.187.175, request_id=aaj1n1a64bxl9apr, trace_id=mbjcthbwivxiz689my3m99ys, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:33 | INFO | notifications | Token refreshed user_id=6187 (env=staging, region=ap-southeast-1, ip=174.195.226.107, request_id=xuxn7pby1zp698qf, trace_id=ns88400bz9j2ag5jqkqtacoq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:34 | WARN | profile | Queue backlog growing size=2267 (env=prod, region=me-south-1, ip=29.50.177.109, request_id=w8s3jlo12pbxmrst, trace_id=yalbcsfogzjs4r9x3yvvuzz7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:35 | INFO | gateway | Config loaded version=4.2.41 (env=prod, region=ap-southeast-1, ip=196.223.111.196, request_id=dfow73qrw7k7omd0, trace_id=hcsegqpr98upf8k57x47zate, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:36 | INFO | email | Metrics pushed cpu=56% mem=20% (env=prod, region=us-east-1, ip=136.149.94.115, request_id=rtqwcqngb50bdkse, trace_id=ghpa5yvnl4ervqneo3b0pxo9, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:37 | WARN | storage | Circuit breaker half-open dependency=postgres (env=prod, region=ap-southeast-1, ip=246.94.153.71, request_id=oa6vxpbtxvp48cxw, trace_id=byny45f1yhllcamccqksnkxv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:38 | INFO | auth | File uploaded id=file_kq3wbrq4qm bytes=5646241 (env=prod, region=me-south-1, ip=105.12.65.136, request_id=aez6boxz2w2ju1sb, trace_id=zk43ckcgwp8fn1bvw91nemfj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:39 | WARN | storage | Retrying request to upstream service attempt=4 (env=staging, region=ap-southeast-1, ip=98.104.121.18, request_id=te150y0rifhhlvbu, trace_id=srwnlrw0v6xh6vwt69jyt7z8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:40 | INFO | profile | User login success user_id=3038 (env=prod, region=ap-southeast-1, ip=177.247.123.217, request_id=fxasu6e2yfdwy6vb, trace_id=cs2yxejwpon351gpy05cm0f0, ua="curl/8.4.0")
2026-02-02 01:38:41 | INFO | cache | Cache hit key=inv:SKU31158 ttl_s=2796 (env=staging, region=me-south-1, ip=14.247.250.149, request_id=rdd41h5k75v38cjm, trace_id=rr5nqrz720u1tpz4u1la6m3d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:42 | INFO | scheduler | Metrics pushed cpu=36% mem=82% (env=prod, region=me-south-1, ip=88.80.60.189, request_id=09vkbq30qorpae1s, trace_id=h87b9u6l4obte7qtyzomnwyc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:43 | INFO | orders | Cache hit key=inv:SKU25922 ttl_s=1173 (env=staging, region=me-south-1, ip=118.45.1.245, request_id=il2hts86ln0jujgz, trace_id=4y943dkib093v2pc4u09ukbn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:44 | WARN | gateway | Payment provider latency high (2554ms) (env=prod, region=ap-southeast-1, ip=46.155.23.186, request_id=echa5rujf48dihed, trace_id=q2d2grv7e9tn5s6t6pa3l86p, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:45 | WARN | billing | High memory usage warning mem=66% (env=dev, region=me-south-1, ip=155.199.234.232, request_id=3b08ee9w9n6kjh1a, trace_id=viyq89t96s8hb43s2rypjokl, ua="curl/8.4.0")
BAD LINE WITHOUT SEPARATORS
2026-02-02 01:38:47 | INFO | email | POST /login 503 (1802ms) (env=prod, region=us-east-1, ip=22.40.47.89, request_id=6lhmhak672me77lp, trace_id=tag31cuit8qhykq4g9egblwa, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:48 | ERROR | email | Authentication failed due to invalid token user_id=1650 (env=prod, region=eu-west-1, ip=26.14.67.223, request_id=pcxlcg7irzg3242f, trace_id=g1hkbndhccbd790qzjgevyyr, ua="curl/8.4.0")
2026-02-02 01:38:49 | INFO | profile | PATCH /users/3221 409 (2754ms) (env=prod, region=ap-southeast-1, ip=241.12.252.41, request_id=tnwmdabtzpktp9nz, trace_id=hnbmi1986amimt47dbu65xfj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:38:50 | INFO | notifications | Cache hit key=user:1999 ttl_s=1184 (env=staging, region=us-east-1, ip=218.238.160.233, request_id=3qx0hro0fgcgklzv, trace_id=f7ht52sepdgxq4k9gjel1upn, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:51 | WARN | cache | Queue backlog growing size=8786 (env=prod, region=ap-southeast-1, ip=6.31.58.241, request_id=bdf7ohsw8sxyqfqj, trace_id=w3zrfbokue9qsg7x7jgfq7t9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:52 | INFO | api | Cache miss key=sess:7428 (env=prod, region=me-south-1, ip=68.67.125.242, request_id=sopbgr5tzhkvdwwz, trace_id=bo1p60yuzoyg2t2z80db8yd2, ua="curl/8.4.0")
2026-02-02 01:38:53 | INFO | api | Job completed successfully: job=invoice-run duration_ms=1519 (env=staging, region=me-south-1, ip=159.80.209.25, request_id=wwha55she1hnehkc, trace_id=wexdcfxpnacpmyh72g7yn5ge, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:54 | INFO | gateway | User login success user_id=6436 (env=prod, region=me-south-1, ip=197.140.164.176, request_id=7jtgaozbiqlv1vij, trace_id=15s91j73n2k8nz72g45is9ja, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:38:55 | INFO | orders | Job completed successfully: job=invoice-run duration_ms=1277 (env=prod, region=me-south-1, ip=244.179.70.7, request_id=eqruahnn1scl9vcl, trace_id=uy6qkxvhgfdujno2c0furrzs, ua="curl/8.4.0")
2026-02-02 01:38:56 | WARN | inventory | Queue backlog growing size=2749 (env=prod, region=eu-west-1, ip=230.186.185.35, request_id=3cuu7cuxtqk7e63e, trace_id=hcyv6nctbpr589cnbqy3w2ft, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:57 | ERROR | billing | Payment gateway returned 500 provider=stripe (env=prod, region=eu-west-1, ip=134.204.30.13, request_id=g3ia4dua3e5fulu9, trace_id=3ypyze27nsiiqompnbzriww2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:38:58 | INFO | inventory | Metrics pushed cpu=66% mem=39% (env=prod, region=me-south-1, ip=17.28.113.105, request_id=i556j9bt6gwrmg1d, trace_id=m9431l76olsknhypk6kfykit, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:59 | INFO | billing | Job completed successfully: job=rebuild-index duration_ms=431 (env=prod, region=eu-west-1, ip=211.200.238.193, request_id=yetcbniw2kigzwz9, trace_id=s1r87dda5x3id6ruu7cod173, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:39:00 | INFO | worker | User login success user_id=6484 (env=prod, region=me-south-1, ip=164.19.60.212, request_id=yyrap9dngksj065x, trace_id=tdn7pehub3tmse97tm2dbcjx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:39:01 | INFO | frontend | Cache miss key=cart:3254 (env=staging, region=ap-southeast-1, ip=233.81.61.214, request_id=2s4mmvp6ankwuiqu, trace_id=etc6ntkowknszu3itejpd9nm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:39:02 | WARN | cdn | Slow response detected (1163ms) endpoint=/admin/config (env=dev, region=us-east-1, ip=202.147.27.132, request_id=55898hxjyn7uasrc, trace_id=5xrgc72zm77xrv8x80e5td0z, ua="PostmanRuntime/7.36.0")
2026-02-02 01:39:03 | WARN | scheduler | Temporary network jitter detected rtt_ms=182 (env=prod, region=me-south-1, ip=25.167.84.147, request_id=0e4nnzxme8ly5bbu, trace_id=ff88cvw9hftfa4011k0r58w6, ua="PostmanRuntime/7.36.0")
2026-02-02 01:39:04 | INFO | payments | Job completed successfully: job=invoice-run duration_ms=439 (env=prod, region=me-south-1, ip=43.111.26.112, request_id=mcsq8aiusmmr4qo6, trace_id=ofr4inmhox8nqc3uwjwx79bz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:39:05 | INFO | kms | File uploaded id=file_t0uw5abnyi bytes=2440712 (env=dev, region=us-east-1, ip=67.143.228.95, request_id=b5wr6xcntr65zlai, trace_id=i4c5d0oc9pkd2paperxur86d, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:39:06 | INFO | gateway | User logout success user_id=6771 (env=prod, region=eu-west-1, ip=45.132.11.41, request_id=dozot5lb4ib4rfb4, trace_id=nljgiwmyyh4zz84719bdwfov, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:39:07 | INFO | search | PUT /analytics/event 404 (1944ms) (env=staging, region=me-south-1, ip=80.214.78.66, request_id=4w1kox89olrdhcz1, trace_id=neq9ompsijqqvto7z18uaoxi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:39:08 | INFO | inventory | Cache hit key=cart:1233 ttl_s=491 (env=dev, region=us-east-1, ip=203.211.211.101, request_id=882ml44iv8cnkqbj, trace_id=l1aco15vqpq63i0xti5edjmc, ua="curl/8.4.0")
2026-02-02 01:39:09 | INFO | email | Cache hit key=rate:133.74.143.28 ttl_s=2634 (env=prod, region=ap-southeast-1, ip=133.74.143.28, request_id=qp739qkfeqlmuc7d, trace_id=5xco29w2n8p44tu4pex5h259, ua="PostmanRuntime/7.36.0")
2026-02-02 01:39:10 | INFO | gateway | Job completed successfully: job=daily-report duration_ms=701 (env=dev, region=us-east-1, ip=214.82.171.140, request_id=rh6miwm9511xsj8d, trace_id=i533kbto6si6lvv1cwc6ezmu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:39:11 | INFO | search | Cache hit key=cart:8251 ttl_s=564 (env=staging, region=eu-west-1, ip=202.4.74.235, request_id=ze13bznctteah748, trace_id=2ctil203nbe0y9cwmdts6cdb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:39:12 | INFO | notifications | GET /login 429 (2918ms) (env=dev, region=us-east-1, ip=183.43.243.93, request_id=qa037dpfjmvk9i2s, trace_id=o4uu8apwh006rp8kmtpvetaw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:39:13 | WARN | cache | Temporary network jitter detected rtt_ms=125 (env=dev, region=me-south-1, ip=165.105.16.56, request_id=en721hsa3aeudun6, trace_id=aiv5noao8di5yxykwa09lqha, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:39:14 | INFO | kms | User logout success user_id=2152 (env=prod, region=me-south-1, ip=16.52.3.234, request_id=e6li1llaf7vyo6le, trace_id=3nsq4ikszvhtbh3ybx8438v8, ua="PostmanRuntime/7.36.0")
2026-02-02 01:39:15 | INFO | notifications | User login success user_id=4646 (env=prod, region=us-east-1, ip=164.31.218.9, request_id=srgoqfn42tfpdbd5, trace_id=b0qff11i8ca78ro9l5vr0kde, ua="PostmanRuntime/7.36.0")
