2026-02-02 00:42:43 | INFO | auth | User login success user_id=8340 (env=prod, region=ap-southeast-1, ip=40.119.238.105, request_id=js87cu3ugerwglrp, trace_id=olejd3pfvzlmo4vr9j7l6xpy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:16:09 | INFO | auth | Job completed successfully: job=rebuild-index duration_ms=1285 (env=prod, region=eu-west-1, ip=68.144.48.41, request_id=yn5hssf7cc0fb0wh, trace_id=wyysh9mhjg9459zsymp0tc05, ua="PostmanRuntime/7.36.0")
2026-02-02 01:16:34 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=us-east-1, ip=137.165.64.192, request_id=zez3zjhaq7vp5orv, trace_id=hbss6tjwwl3u6sr2i85e59au, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:16:55 | INFO | auth | User logout success user_id=6912 (env=prod, region=us-east-1, ip=200.53.72.213, request_id=vpete5a5mzm0d25c, trace_id=wlzecwrivp957qmg6pa0eeb2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:17:05 | INFO | auth | Cache hit key=cart:4210 ttl_s=2275 (env=staging, region=ap-southeast-1, ip=108.184.163.152, request_id=ve4l0f1kn30ld0o3, trace_id=vuxgws5vshyohb1a3woed9h8, ua="PostmanRuntime/7.36.0")
2026-02-02 01:17:52 | INFO | auth | Cache hit key=inv:SKU29437 ttl_s=492 (env=prod, region=me-south-1, ip=122.143.241.212, request_id=cgplfl500sex3dfu, trace_id=ch8w1ezdhc8sf2c1z7cuhvn8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:18:01 | INFO | auth | Config loaded version=1.20.16 (env=prod, region=ap-southeast-1, ip=159.115.218.111, request_id=8v11oe32jsphj8ir, trace_id=ar1y1yhiaqb8re514wo4vr2a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:18:23 | INFO | auth | Metrics pushed cpu=65% mem=63% (env=prod, region=me-south-1, ip=122.122.123.237, request_id=s4h45aylplxkx3eb, trace_id=s3bky9i6kz0t6b5aoloxh2lx, ua="PostmanRuntime/7.36.0")
2026-02-02 01:18:56 | INFO | auth | Token refreshed user_id=7610 (env=staging, region=me-south-1, ip=113.127.136.248, request_id=1a0dqso2c9umiytm, trace_id=kar375afpt4p887jxjj6i14e, ua="curl/8.4.0")
2026-02-02 01:19:37 | WARN | auth | High memory usage warning mem=65% (env=prod, region=ap-southeast-1, ip=226.181.182.37, request_id=y02zvhlbfbu0pfkw, trace_id=740ytslbta7hmuz9wikfjxcy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:19:38 | INFO | auth | Config loaded version=5.15.24 (env=prod, region=ap-southeast-1, ip=103.36.254.32, request_id=ehx2uw6qsymkam6d, trace_id=7vsvth4tmub47dod80bqx7v9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:19:50 | INFO | auth | Cache hit key=inv:SKU78388 ttl_s=1773 (env=prod, region=us-east-1, ip=131.219.211.18, request_id=6m6c2wo0a48dffic, trace_id=02cfuf8wza0dk7otumt8qiiv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:20:37 | INFO | auth | PUT /orders 409 (1249ms) (env=prod, region=ap-southeast-1, ip=198.217.97.52, request_id=f18wc2yjwaora1n6, trace_id=5ogkxmbul2ukoch7ze7we51p, ua="PostmanRuntime/7.36.0")
2026-02-02 01:20:47 | INFO | auth | Job completed successfully: job=sync-users duration_ms=3161 (env=dev, region=eu-west-1, ip=92.6.109.7, request_id=92cqurss75m5gko3, trace_id=38dmxkbg12i6sw4o6153wv06, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:20:50 | INFO | auth | Cache hit key=sess:8736 ttl_s=1527 (env=dev, region=us-east-1, ip=113.3.149.198, request_id=99yuu5zgjjvnczig, trace_id=wez6zzcsp8t1yjcb00p55t72, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:21:09 | ERROR | auth | Service dependency not responding dependency=stripe (env=prod, region=eu-west-1, ip=172.209.251.252, request_id=f6e6d76xzv2626kf, trace_id=prlw8ti0gee0svbc2fziqxey, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:21:50 | INFO | auth | User login success user_id=1982 (env=staging, region=ap-southeast-1, ip=181.58.79.194, request_id=6t52jz9w9b2lut1q, trace_id=9lks770teuta314i7dx3hb6m, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:22:56 | WARN | auth | Payment provider latency high (2243ms) (env=staging, region=eu-west-1, ip=41.25.244.75, request_id=tet5b5i7gkf8jomr, trace_id=465qjoctgut2lxelbk2zeold, ua="PostmanRuntime/7.36.0")
2026-02-02 01:23:03 | INFO | auth | Job completed successfully: job=rebuild-index duration_ms=1858 (env=prod, region=eu-west-1, ip=134.147.54.216, request_id=vvt5grwx39ganb3k, trace_id=hsxulgyog6pvq8yhwvgbqlwu, ua="PostmanRuntime/7.36.0")
2026-02-02 01:23:11 | WARN | auth | Disk usage above 80% disk=82% (env=prod, region=us-east-1, ip=242.33.162.178, request_id=jb1qz9wmcbb5rrp6, trace_id=93loz5ufvt0r1h3y4drgiqr4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:23:37 | INFO | auth | User logout success user_id=2570 (env=prod, region=us-east-1, ip=249.210.19.167, request_id=ckmnnw98gu6rjts8, trace_id=331hkj3ni6980adb2rg5zxgr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:24:36 | WARN | auth | Rate limit nearing threshold remaining=15 (env=prod, region=us-east-1, ip=46.123.117.52, request_id=qpk1co8jsdgochaf, trace_id=jgkf60033hsyzmrwpbjdbp8d, ua="curl/8.4.0")
2026-02-02 01:25:01 | INFO | auth | Cache miss key=inv:SKU49401 (env=prod, region=me-south-1, ip=250.47.11.10, request_id=34xeimclys3pinf2, trace_id=pfrxo5hee5l6kuudl7npn6th, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:25:12 | INFO | auth | PUT /users/3269 409 (1879ms) (env=staging, region=me-south-1, ip=174.198.140.184, request_id=0z3m14eysqnq0io9, trace_id=02u1uqhgcnz1meq035u9eg2v, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:25:14 | INFO | auth | User login success user_id=9644 (env=prod, region=eu-west-1, ip=102.182.88.224, request_id=y8qhf908y456qkpm, trace_id=nyzorn12fj2n3w21hsd6e9uw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:26:01 | INFO | auth | User login success user_id=4826 (env=staging, region=me-south-1, ip=206.167.154.112, request_id=8yn37ukkwd74yf8v, trace_id=nfitudlf0vpimv0qxaznvbn6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:26:26 | INFO | auth | Cache hit key=inv:SKU92380 ttl_s=1712 (env=dev, region=eu-west-1, ip=199.156.156.146, request_id=zb4c3tdkf02sy49a, trace_id=6qrzc035bitr37yzv10bdyhq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:27:32 | INFO | auth | Batch processed records=1360 duration_ms=1663 (env=prod, region=me-south-1, ip=180.199.142.125, request_id=oytqrqj292crizd5, trace_id=05anxiz6hxl5mbvthvbs4jjv, ua="curl/8.4.0")
2026-02-02 01:28:01 | INFO | auth | Config loaded version=4.11.30 (env=staging, region=us-east-1, ip=161.202.134.186, request_id=e3tziqf8vv26h0c5, trace_id=hdlq2la3wytb5saqaxib56gu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:28:05 | WARN | auth | Rate limit nearing threshold remaining=36 (env=prod, region=ap-southeast-1, ip=20.48.77.9, request_id=mf2h3g2x8x1suxg7, trace_id=8zr2k914ob45efmrs9btyrv5, ua="curl/8.4.0")
2026-02-02 01:28:07 | INFO | auth | Metrics pushed cpu=30% mem=74% (env=prod, region=me-south-1, ip=13.227.199.205, request_id=efmzbwewhw6fhi07, trace_id=2la4ouev5jis22ex9dgq439w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:28:13 | INFO | auth | Cache hit key=rate:195.159.64.61 ttl_s=1308 (env=prod, region=me-south-1, ip=195.159.64.61, request_id=1obu9he2weo8rq7a, trace_id=zgjc0xwkrvzjewiknnqxc72p, ua="PostmanRuntime/7.36.0")
2026-02-02 01:28:58 | INFO | auth | Metrics pushed cpu=36% mem=13% (env=prod, region=me-south-1, ip=191.41.29.108, request_id=5f12cyew2mwfyr9t, trace_id=30xuu5ze9hn3m3wpopxk7vxr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:29:21 | INFO | auth | User logout success user_id=7000 (env=staging, region=ap-southeast-1, ip=232.224.46.99, request_id=n2zqsax2bgm6bmuh, trace_id=yskspslgj0wsrbj0egls2v8v, ua="PostmanRuntime/7.36.0")
2026-02-02 01:29:24 | INFO | auth | GET /notifications/push 404 (1598ms) (env=prod, region=us-east-1, ip=219.86.239.105, request_id=ds02u65nrtlgpgcs, trace_id=g7xsfodswen0wp6eucb85lvs, ua="PostmanRuntime/7.36.0")
2026-02-02 01:30:32 | INFO | auth | User login success user_id=8073 (env=prod, region=ap-southeast-1, ip=72.157.192.117, request_id=2802iktrml9zdsj8, trace_id=7t6fof9i7wjcwpivv6uskjq0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:30:56 | ERROR | auth | Upstream service unavailable dependency=stripe (env=prod, region=ap-southeast-1, ip=79.10.148.174, request_id=t1shcyr5iajhi2vk, trace_id=d7cj4vcoy7ipie47ugbgr40z, ua="PostmanRuntime/7.36.0")
2026-02-02 01:31:24 | INFO | auth | User login success user_id=5002 (env=prod, region=ap-southeast-1, ip=150.253.83.29, request_id=0f23yz2bowfl65ln, trace_id=rkw0jkt2tcthmgv0pqwubhg1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:31:28 | INFO | auth | Token refreshed user_id=6209 (env=prod, region=me-south-1, ip=2.131.244.151, request_id=82c6hwabedcr1o57, trace_id=cmnvhjmpvt6d0yto4g0ko5t6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:31:29 | INFO | auth | POST /orders/2181 500 (2672ms) (env=prod, region=us-east-1, ip=138.90.154.19, request_id=ugfb4e3ieer9qzfn, trace_id=6jermverbmvh56cunl5zcmgv, ua="curl/8.4.0")
2026-02-02 01:31:46 | INFO | auth | Cache miss key=inv:SKU71277 (env=dev, region=ap-southeast-1, ip=116.228.165.137, request_id=l1ht5to0zbgd7p0q, trace_id=7v1cpwzmua8y71s27faqfpt7, ua="curl/8.4.0")
2026-02-02 01:31:55 | INFO | auth | Batch processed records=3476 duration_ms=1025 (env=prod, region=me-south-1, ip=4.247.54.244, request_id=wcyci89vczd1xrth, trace_id=clp2ki5b2u710rq5h88zax3q, ua="curl/8.4.0")
2026-02-02 01:32:38 | INFO | auth | User login success user_id=4788 (env=staging, region=me-south-1, ip=149.198.116.83, request_id=6acdvlns86ja4i1e, trace_id=93ww98pen8az1gubvpnwr2tk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:32:44 | INFO | auth | Cache miss key=rate:40.188.33.187 (env=prod, region=ap-southeast-1, ip=40.188.33.187, request_id=ff5uafpog85ttpsw, trace_id=1ql9td6ikdh0h3gq8ja7vgsa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:33:00 | INFO | auth | Config loaded version=3.17.39 (env=prod, region=eu-west-1, ip=224.114.77.248, request_id=09cjfuctgv725cmy, trace_id=zhg13si4lrsoq9b6z7vr1ado, ua="PostmanRuntime/7.36.0")
2026-02-02 01:35:06 | INFO | auth | Metrics pushed cpu=52% mem=43% (env=prod, region=eu-west-1, ip=145.190.74.177, request_id=ouqwptwu9or4xn08, trace_id=it0fcuzu1huqsmlivrhctez1, ua="PostmanRuntime/7.36.0")
2026-02-02 01:35:21 | INFO | auth | Batch processed records=2993 duration_ms=2388 (env=prod, region=eu-west-1, ip=11.210.96.44, request_id=gzumdub1knle8bvd, trace_id=aqkl01huzcemc9alu3wk93se, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:35:35 | INFO | auth | Config loaded version=5.7.20 (env=dev, region=eu-west-1, ip=232.8.227.205, request_id=pjltahahbf3j4jxp, trace_id=6hpx5iqsrj5ih0iuiwrr9x7k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:36:00 | INFO | auth | User login success user_id=3336 (env=staging, region=us-east-1, ip=177.235.140.102, request_id=8wwkrtc1evvit1kp, trace_id=0jihqj6i16db03pa4xkglxyx, ua="PostmanRuntime/7.36.0")
2026-02-02 01:36:04 | INFO | auth | User login success user_id=5178 (env=staging, region=ap-southeast-1, ip=91.91.252.238, request_id=ux9b1luxau3g69pv, trace_id=lwi6ffzy9i9wdfgt0o7hd4x3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:36:42 | INFO | auth | Cache hit key=user:3146 ttl_s=2460 (env=staging, region=ap-southeast-1, ip=17.23.156.199, request_id=4bz3kux5dxv4e1vs, trace_id=qep0ysyf6czwcl5rhmdchruy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:36:45 | INFO | auth | User logout success user_id=3100 (env=prod, region=me-south-1, ip=216.99.239.27, request_id=909xl6ercoks4yg1, trace_id=b78z0uhdzy8jlnwc6ytnsfxp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:36:54 | INFO | auth | DELETE /files/upload 400 (1889ms) (env=prod, region=me-south-1, ip=25.39.121.172, request_id=uo4l8uc2izlixspv, trace_id=o2gz701310lmy7owl04dmccf, ua="curl/8.4.0")
2026-02-02 01:37:01 | INFO | auth | Config loaded version=3.4.13 (env=prod, region=us-east-1, ip=173.8.175.165, request_id=6c93idicz4zp7rta, trace_id=vdpez5aaxhny04w5lsjvoyqi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:37:17 | INFO | auth | Token refreshed user_id=2602 (env=prod, region=me-south-1, ip=226.164.4.21, request_id=0650dxti6smxuzol, trace_id=siqhzj3489duw029szynow85, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:37:44 | INFO | auth | GET /health 400 (2948ms) (env=prod, region=ap-southeast-1, ip=82.242.89.125, request_id=qdcfo24d9ginexqp, trace_id=4791yh5nxpi9ajp15imjn87h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:37:54 | INFO | auth | Config loaded version=4.0.33 (env=prod, region=eu-west-1, ip=112.64.48.212, request_id=3sm55qqfsr8uzl5o, trace_id=gjqyi917w9wubcogsl6v4czl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:10 | INFO | auth | Job completed successfully: job=send-digests duration_ms=2697 (env=staging, region=me-south-1, ip=167.230.149.251, request_id=twsp732yirrwmoi0, trace_id=ztqml4cpcmacvubv1wz00gb4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:38:13 | INFO | auth | POST /token/refresh 403 (1910ms) (env=prod, region=eu-west-1, ip=180.182.200.42, request_id=2gti34ivjrx8t2ru, trace_id=exib3f6tjo5k9bab4b9sc6t2, ua="PostmanRuntime/7.36.0")
2026-02-02 01:38:38 | INFO | auth | File uploaded id=file_kq3wbrq4qm bytes=5646241 (env=prod, region=me-south-1, ip=105.12.65.136, request_id=aez6boxz2w2ju1sb, trace_id=zk43ckcgwp8fn1bvw91nemfj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:39:23 | INFO | auth | Batch processed records=4821 duration_ms=3458 (env=dev, region=eu-west-1, ip=123.23.197.209, request_id=7ks3p919sr7qzhib, trace_id=f2oa5df3v3s4yb33k0870in7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:39:29 | INFO | auth | PATCH /inventory/SKU81370 200 (3031ms) (env=prod, region=us-east-1, ip=69.190.64.138, request_id=d3rd2ivfs0l07na5, trace_id=5plq178tntuwvtvyp6s8kq5x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:39:42 | INFO | auth | Config loaded version=4.20.36 (env=dev, region=me-south-1, ip=131.195.47.96, request_id=gvmqfgqnu2o6yb4q, trace_id=gfr9k6mes8ayvpndad7iq6xe, ua="curl/8.4.0")
2026-02-02 01:39:45 | INFO | auth | User login success user_id=9037 (env=prod, region=eu-west-1, ip=149.118.178.83, request_id=dgsmge8pnnfbs1ww, trace_id=wwdtqj4z06u12zsmmhdsw2e2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:40:06 | INFO | auth | Cache miss key=inv:SKU81486 (env=prod, region=ap-southeast-1, ip=20.214.69.125, request_id=xdz2rn7qvybbe6du, trace_id=j4nt3tyk7zqdp6yts134qc7x, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:40:16 | INFO | auth | User logout success user_id=5065 (env=prod, region=us-east-1, ip=235.64.129.70, request_id=ukrlhmi3ljjub0gs, trace_id=m74nsqo24lfgodzwwzxevd6h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:40:43 | WARN | auth | Queue backlog growing size=9260 (env=prod, region=eu-west-1, ip=73.56.29.11, request_id=nfks740szv6xdqoz, trace_id=n0zvy81sf8yk2md09wga91mi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:40:44 | INFO | auth | Batch processed records=1168 duration_ms=3122 (env=prod, region=ap-southeast-1, ip=234.207.25.10, request_id=bph0unfzpkujukj6, trace_id=qwyne3k4xrcvog627t72mlpj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:40:48 | WARN | auth | Slow response detected (1293ms) endpoint=/health (env=staging, region=ap-southeast-1, ip=129.194.6.187, request_id=g0uzswrwywe3dicw, trace_id=71pkqcthygld0wcc7lgq57ly, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:41:02 | INFO | auth | GET /payments/charge 409 (3050ms) (env=dev, region=me-south-1, ip=162.93.238.19, request_id=amz8gsczxav7648c, trace_id=dznern49g5d9413khp3xr85f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:41:06 | INFO | auth | Job completed successfully: job=invoice-run duration_ms=2503 (env=prod, region=eu-west-1, ip=251.136.3.220, request_id=vgpg366i7l0aw5im, trace_id=p53a3e46z2ik4fvnqng7totm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:41:21 | INFO | auth | Batch processed records=269 duration_ms=1757 (env=prod, region=ap-southeast-1, ip=237.103.44.194, request_id=7hm8ued64qzzu15r, trace_id=tq9670wyxt2aaupl9pb0tinu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:42:14 | INFO | auth | User logout success user_id=5656 (env=dev, region=eu-west-1, ip=196.41.63.38, request_id=zyws0pb0jci4n1u7, trace_id=os4jey1z525znploq52u4np3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:42:15 | WARN | auth | Circuit breaker half-open dependency=stripe (env=dev, region=me-south-1, ip=227.109.66.241, request_id=etfh9j4ka0f2vc3n, trace_id=s7gqq2qafou1v4b83pg9px1s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:42:25 | INFO | auth | Batch processed records=4186 duration_ms=2940 (env=prod, region=eu-west-1, ip=143.41.191.163, request_id=z7eocosn98in0ly0, trace_id=f0d2k2uf66c5eqon8j5fmno1, ua="curl/8.4.0")
2026-02-02 01:43:42 | INFO | auth | Config loaded version=2.6.44 (env=staging, region=us-east-1, ip=28.125.12.73, request_id=qrvef6nivzrbyqwi, trace_id=ubzjg9sep19h11rlixhji83q, ua="PostmanRuntime/7.36.0")
2026-02-02 01:43:48 | ERROR | auth | Connection refused dependency=s3 (env=prod, region=eu-west-1, ip=169.14.35.243, request_id=k22j42tb4pcfk5qw, trace_id=tfdjk1tkvllqn0hq1l048rak, ua="PostmanRuntime/7.36.0")
2026-02-02 01:44:19 | INFO | auth | Cache miss key=inv:SKU31787 (env=prod, region=ap-southeast-1, ip=29.163.66.24, request_id=9th821jzifkn0hgy, trace_id=2ybhas66o7h8uvovbw1trenq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:44:20 | INFO | auth | Job completed successfully: job=send-digests duration_ms=2015 (env=prod, region=us-east-1, ip=29.15.71.65, request_id=i9d5u95f74mepb8c, trace_id=0qezrxgeactc3vuafnm3y1eu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:45:37 | WARN | auth | Disk usage above 80% disk=89% (env=staging, region=us-east-1, ip=109.70.69.22, request_id=nv6fv1xsf0uudyfh, trace_id=rheniznkwuk33gpk6p1zwrkb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:45:39 | WARN | auth | Slow response detected (103ms) endpoint=/files/6408 (env=prod, region=eu-west-1, ip=177.52.211.230, request_id=38w5qbjisj579iku, trace_id=91n780sntnir4exqu3od5381, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:45:47 | ERROR | auth | Connection refused dependency=payments-api (env=staging, region=me-south-1, ip=211.232.36.118, request_id=byfr22ge2zf417mc, trace_id=nei74tdjw4eqhqh1pu546hah, ua="PostmanRuntime/7.36.0")
2026-02-02 01:46:05 | INFO | auth | User login success user_id=9298 (env=prod, region=eu-west-1, ip=238.23.203.89, request_id=ljxkhctqwzkwcxk0, trace_id=08h7ozern1fxpqgkwy2st0qe, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:46:48 | INFO | auth | Cache hit key=rate:134.231.140.156 ttl_s=2284 (env=prod, region=ap-southeast-1, ip=134.231.140.156, request_id=anfaid3kvf2zjjby, trace_id=ikkcxy21niq0rwo6lh32ldb6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:46:50 | WARN | auth | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=200.254.48.3, request_id=peu2nx23io7uckcx, trace_id=6kipzobotao8dxv1kblpwrnc, ua="PostmanRuntime/7.36.0")
2026-02-02 01:47:46 | WARN | auth | Disk usage above 80% disk=95% (env=prod, region=us-east-1, ip=44.177.240.33, request_id=30gpcnl6yrmytsbd, trace_id=m01hupeabgymx92i1tr74kg1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:48:23 | WARN | auth | Temporary network jitter detected rtt_ms=474 (env=dev, region=ap-southeast-1, ip=205.57.171.133, request_id=hcj5ac8f3d7vz0od, trace_id=mt9wkisshx9jgnmqqi58ytba, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:48:32 | INFO | auth | User logout success user_id=2363 (env=dev, region=me-south-1, ip=93.124.136.226, request_id=oopo4mkonvizgfak, trace_id=5m54czdlem9030ke1cntj6io, ua="curl/8.4.0")
2026-02-02 01:49:19 | INFO | auth | Token refreshed user_id=2161 (env=prod, region=us-east-1, ip=75.138.72.59, request_id=m7ig8dyvaf6236sv, trace_id=ijltkbom7tj0rdkqr7ivad7m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:49:23 | INFO | auth | Cache hit key=cart:2570 ttl_s=3078 (env=dev, region=eu-west-1, ip=195.126.174.47, request_id=7kumtijwbtfunfs9, trace_id=3jh6vz5upesgcam8i48idmkc, ua="curl/8.4.0")
2026-02-02 01:49:34 | INFO | auth | User logout success user_id=8066 (env=prod, region=me-south-1, ip=164.220.67.72, request_id=pa1qtphedzgn5ege, trace_id=dsjuw0i8n68xvfx6bzxyd85u, ua="PostmanRuntime/7.36.0")
2026-02-02 01:50:40 | INFO | auth | Config loaded version=3.6.0 (env=prod, region=me-south-1, ip=70.244.194.231, request_id=7dloitnrvij7uch5, trace_id=gheeiu9qmkimjc5i9qk41ziz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:50:47 | INFO | auth | Batch processed records=4411 duration_ms=289 (env=prod, region=eu-west-1, ip=193.59.120.43, request_id=qex83s7tsjt326dt, trace_id=ly0w67qna9ohzukoqvii2jtf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:51:27 | INFO | auth | Config loaded version=1.1.6 (env=staging, region=ap-southeast-1, ip=235.67.106.157, request_id=7bmf441n35wd5sve, trace_id=a9cyrgj6vvc113mcdqcnuhj1, ua="PostmanRuntime/7.36.0")
2026-02-02 01:51:50 | INFO | auth | Metrics pushed cpu=15% mem=69% (env=prod, region=us-east-1, ip=226.204.249.214, request_id=ulzt57ds1kx3gtkk, trace_id=79hdmno4z9ph5phnig44oqru, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:51:57 | INFO | auth | Cache miss key=inv:SKU98151 (env=staging, region=us-east-1, ip=137.37.138.79, request_id=8owal5u2f54y8v4s, trace_id=o3aydk93v2squggsn5au9y0g, ua="PostmanRuntime/7.36.0")
2026-02-02 01:52:13 | INFO | auth | User logout success user_id=4940 (env=dev, region=ap-southeast-1, ip=156.133.239.250, request_id=pbcowmn0sqavzo8x, trace_id=9683pecp5wei1drgifk2xxvj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:52:23 | INFO | auth | Job completed successfully: job=send-digests duration_ms=1862 (env=prod, region=me-south-1, ip=184.138.163.136, request_id=0hd4g4k6vo2rpd5o, trace_id=45a2m3aw5ng3vzntxk6jdt7v, ua="PostmanRuntime/7.36.0")
2026-02-02 01:52:36 | INFO | auth | Batch processed records=4217 duration_ms=2474 (env=dev, region=us-east-1, ip=73.139.90.218, request_id=e1az0wu4z1mtebdb, trace_id=68qyq6jlb1fk3lm15t5e5k6o, ua="curl/8.4.0")
2026-02-02 01:53:09 | WARN | auth | High memory usage warning mem=89% (env=prod, region=us-east-1, ip=211.110.59.211, request_id=c6dw1xqkbaheqmjz, trace_id=il4t68oedb1bp6iy4iqjydqp, ua="PostmanRuntime/7.36.0")
2026-02-02 01:53:16 | INFO | auth | Cache hit key=cart:9047 ttl_s=3125 (env=staging, region=me-south-1, ip=5.202.162.186, request_id=s6euj2ug1agtgvf1, trace_id=2rdxz2x53p0hrrlavaedlrqs, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:53:21 | INFO | auth | Batch processed records=138 duration_ms=3098 (env=dev, region=me-south-1, ip=247.243.220.62, request_id=0fe7lqpojpdb8zku, trace_id=kikvcxvcb9883kuow12ptcz1, ua="PostmanRuntime/7.36.0")
